method,dataset,threshold_index,coverage,risk
PCG-MAS,Mind2Web,0.16666666666666666,93.18034140030748,16.95258042822697
PCG-MAS,Mind2Web,0.20833333333333331,91.35602928902027,16.572520479936852
PCG-MAS,Mind2Web,0.25,89.98155179078283,15.918774477448023
PCG-MAS,Mind2Web,0.29166666666666663,88.74941749341554,15.670280447005362
PCG-MAS,Mind2Web,0.3333333333333333,88.27121537546145,15.279217633825537
PCG-MAS,Mind2Web,0.375,85.57508037564457,15.19329188753512
PCG-MAS,Mind2Web,0.41666666666666663,83.74472151611548,14.785293044734356
PCG-MAS,Mind2Web,0.4583333333333333,82.63110359879475,14.529332416253894
PCG-MAS,Mind2Web,0.5,80.48253374775173,14.164940949617463
PCG-MAS,Mind2Web,0.5416666666666666,79.29622496123997,14.13228438550696
PCG-MAS,Mind2Web,0.5833333333333333,77.81567469265558,13.463356126158375
PCG-MAS,Mind2Web,0.625,76.31926277099562,13.472629560077499
PCG-MAS,Mind2Web,0.6666666666666666,74.87294208296242,13.214778050197834
PCG-MAS,Mind2Web,0.7083333333333333,73.25631155153172,13.189491538642878
PCG-MAS,Mind2Web,0.75,71.71487047613496,13.006126364827594
PCG-MAS,Mind2Web,0.7916666666666666,70.72642050054071,12.646651944093023
PCG-MAS,Mind2Web,0.8333333333333333,68.8946742461189,12.438862204662867
PCG-MAS,Mind2Web,0.875,67.19545483266651,12.081495505946803
PCG-MAS,Mind2Web,0.9166666666666666,66.19660965753047,12.09682934606697
PCG-MAS,Mind2Web,0.9583333333333333,64.44200469971975,12.031013038082502
PCG-MAS,Mind2Web,1.0,63.02587526085603,11.976519276798477
PCG-MAS,BFCL V1,0.0,98.89875876441107,16.257246681820803
PCG-MAS,BFCL V1,0.041666666666666664,97.14873851286515,16.15407842642529
PCG-MAS,BFCL V1,0.08333333333333333,96.04615983677873,16.04180123391125
PCG-MAS,BFCL V1,0.125,94.29576981527332,15.625115272051076
PCG-MAS,BFCL V1,0.16666666666666666,93.11703609629667,14.949288203731335
PCG-MAS,BFCL V1,0.20833333333333331,91.17036128889771,14.630462715527603
PCG-MAS,BFCL V1,0.25,90.15540388653298,14.373662096378792
PCG-MAS,BFCL V1,0.29166666666666663,89.0246116215249,14.584871482999489
PCG-MAS,BFCL V1,0.3333333333333333,87.14626362199877,14.143629575852275
PCG-MAS,BFCL V1,0.375,85.58166339762542,13.489851544242427
PCG-MAS,BFCL V1,0.41666666666666663,83.78235266129086,13.221082125237219
PCG-MAS,BFCL V1,0.4583333333333333,82.48735068051663,13.046921336173414
PCG-MAS,BFCL V1,0.5,81.35426046725514,12.803279906191463
PCG-MAS,BFCL V1,0.5416666666666666,79.14283034656921,12.337482357192611
PCG-MAS,BFCL V1,0.5833333333333333,78.17587164939683,12.297590468245785
PCG-MAS,BFCL V1,0.625,76.46817702086253,12.051639994863432
PCG-MAS,BFCL V1,0.6666666666666666,75.01108443588366,11.89656614273796
PCG-MAS,BFCL V1,0.7083333333333333,73.8510457480486,11.439243038875372
PCG-MAS,BFCL V1,0.75,72.57058000920185,11.287249027934132
PCG-MAS,BFCL V1,0.7916666666666666,69.86788644251023,11.283268053877272
PCG-MAS,BFCL V1,0.8333333333333333,68.7232133605629,10.93691704623054
PCG-MAS,BFCL V1,0.875,66.95915696063358,10.635501520486761
PCG-MAS,BFCL V1,0.9166666666666666,66.08166685274645,10.874935119432449
PCG-MAS,BFCL V1,0.9583333333333333,63.98063851910589,10.861811465777654
PCG-MAS,BFCL V1,1.0,62.56365202336109,10.57617423416039
PCG-MAS,AgentDojo,0.0,99.06330609806571,18.515102939818014
PCG-MAS,AgentDojo,0.041666666666666664,97.81646234454752,18.123310381298268
PCG-MAS,AgentDojo,0.08333333333333333,96.24425584812722,18.160633826621766
PCG-MAS,AgentDojo,0.125,94.8178108856657,17.705789406919315
PCG-MAS,AgentDojo,0.16666666666666666,92.91187223205965,17.154238885277888
PCG-MAS,AgentDojo,0.20833333333333331,91.47301484876718,17.096772823839146
PCG-MAS,AgentDojo,0.25,89.75496883982304,16.41966469944553
PCG-MAS,AgentDojo,0.29166666666666663,89.19485711230173,16.41482011845861
PCG-MAS,AgentDojo,0.3333333333333333,87.13694797489084,15.978234514332561
PCG-MAS,AgentDojo,0.375,85.36993866035375,15.781121763280664
PCG-MAS,AgentDojo,0.41666666666666663,83.83287251949531,15.303813934255286
PCG-MAS,AgentDojo,0.4583333333333333,82.9827022588458,15.032044048947474
PCG-MAS,AgentDojo,0.5,80.8913230685772,14.837426346788074
PCG-MAS,AgentDojo,0.5416666666666666,79.52232567893766,14.735633859558815
PCG-MAS,AgentDojo,0.5833333333333333,77.32546199006836,14.224868234650785
PCG-MAS,AgentDojo,0.625,77.07868855089124,14.103641491555292
PCG-MAS,AgentDojo,0.6666666666666666,74.93791500736496,13.997573344069755
PCG-MAS,AgentDojo,0.7083333333333333,73.46035878125373,13.11862107023084
PCG-MAS,AgentDojo,0.75,71.57284598489807,13.553138738448002
PCG-MAS,AgentDojo,0.7916666666666666,70.42776307587532,13.54560607196999
PCG-MAS,AgentDojo,0.8333333333333333,68.99450015211953,13.116421324842026
PCG-MAS,AgentDojo,0.875,67.68784523610249,12.971528084946074
PCG-MAS,AgentDojo,0.9166666666666666,66.09125663995654,12.835639484192484
PCG-MAS,AgentDojo,0.9583333333333333,65.01420532953375,12.789626676857516
PCG-MAS,AgentDojo,1.0,63.05127670885471,12.745940079172684
